SEEG FLL01,SEEG FLL02,SEEG FLL03,SEEG FLL04,SEEG FLL05,SEEG FLL06,SEEG FLR01,SEEG FLR02,SEEG FLR03,SEEG FLR04,SEEG FLR05,SEEG FLR06,SEEG FLR07,SEEG FLR08,SEEG FPL01,SEEG FPL02,SEEG FPL03,SEEG FPL04,SEEG FPL05,SEEG FPL06,SEEG FPL07,SEEG FPL08,SEEG FPR01,SEEG FPR02,SEEG FPR03,SEEG FPR04,SEEG FPR05,SEEG FPR06,SEEG FPR07,SEEG FPR08,SEEG TBAL1,SEEG TBAL2,SEEG TBAL3,SEEG TBAL4,SEEG TBAR1,SEEG TBAR2,SEEG TBAR3,SEEG TBAR4,SEEG TBPL1,SEEG TBPL2,SEEG TBPL3,SEEG TBPL4,SEEG TBPR1,SEEG TBPR2,SEEG TBPR3,SEEG TBPR4,SEEG TL01,SEEG TL02,SEEG TL03,SEEG TL04,SEEG TL05,SEEG TL06,SEEG TL07,SEEG TL08,SEEG TL09,SEEG TL10,SEEG TLL01,SEEG TLL02,SEEG TLL03,SEEG TLL04,SEEG TLR01,SEEG TLR02,SEEG TLR03,SEEG TLR04,SEEG TR01,SEEG TR02,SEEG TR03,SEEG TR04,SEEG TR05,SEEG TR06,SEEG TR07,SEEG TR08,SEEG TR09,SEEG TR10
0.973674237397178,33.28078078116748,79.78704036957238,45.83902293547773,23.023349460647363,14.016608002867596,-265.6619182898615,-361.98575593150014,42.19042482260949,-37.6520863941003,58.87902406231681,3.8265844024823945,3.7899415666471112,-58.18770122068307,140.78624119081377,156.87268294653768,161.8282763700248,124.9826002152018,56.44163287660996,42.94047443658871,52.87513033096515,36.65244848754957,-313.2592932221486,-455.37580222003896,-329.4244228546742,-208.7115834595989,-66.56459424429714,-46.86292387122509,-85.39173684842255,-42.05992267914657,58.89125643419068,-3.6747287250155103,70.97599387887874,-55.31858388065331,277.0186433055575,79.45291496727826,2.5534670148210705,-106.63419723357548,74.72938573808953,168.8728327166637,-4.606527531025008,102.12887141194128,-241.35785825708496,-152.41398611901562,-10.245393343039837,201.6504671725957,94.4418981904719,58.73094067040117,67.43573790570662,71.30874330453192,77.5197068060836,18.25052850608968,-55.37027334294169,-44.57438716180427,-36.25393833662435,-45.84679812339915,114.35750121328344,130.44579591468602,104.17020351274782,40.47674229366115,-199.2491358409799,-269.6786162811443,-180.21898544603656,-164.69455231424956,359.394146363062,270.07079248365244,89.00763766302003,42.46412011930149,75.1296715104444,53.95503721281014,10.401499677901963,23.69408934683484,33.176838979732764,18.847490367620374
31.11995509987632,28.3106453587618,86.24780385680295,49.965880240128335,35.34879525755278,20.711434696381843,-299.30550216690705,-252.3400361908839,411.6187297690668,4.627959416974332,78.23827746009793,3.584075358092467,2.5768620797819985,-54.71029468344648,146.11170981024426,161.55723583290745,164.9838552235553,131.60151149443902,62.93836208453386,39.85580389935912,48.78940897589623,30.574565559935003,-413.2943376904141,-472.470684693291,-337.4051187421413,-214.67035740012597,-67.73979909208084,-43.48963262341532,-74.57649250138421,-35.58304894491259,50.389389069841656,1.2397318079952508,78.31989182405584,-44.685242119012216,265.3450820430672,84.09558427439622,-3.0565327158507323,-115.75205623900706,73.5483199708448,181.12848424213084,-3.851312698893336,101.88668898279982,-271.9932498794683,-105.4511337840635,25.509913682441915,321.5725900651516,101.63643727439548,64.30126091178764,70.0991858611472,75.9239158313422,74.6565058167165,15.279305383535869,-58.59607058400502,-42.7234161028686,-35.94357409384213,-46.92789293899477,110.15862813313171,112.73794312628904,107.68889780139524,40.75356122796453,-199.53214796557103,-286.911196972566,-194.5060639530944,-189.85832836602003,353.6829346770099,266.8278625259844,78.75340610364158,33.13967276647564,69.72112249270329,47.77262357774471,1.5981269107454916,16.245807276517205,24.165930655781924,5.323379092821187
60.18519768651649,23.77570790986106,76.6750182852178,49.19264843357404,41.96668175365803,22.755991354410728,-331.2868551069381,-175.58029594954104,906.952563895888,56.40145410489938,101.10844724666386,3.287663188276118,12.094469653905804,-39.15239684202776,152.98910237687795,167.40251976617586,169.1804334810359,136.5843645820286,66.4527038992972,36.085096614392754,43.68795491558749,24.61485840037273,-486.1809662810382,-472.555633127514,-335.622418938072,-211.7033828097328,-65.88298683053372,-41.56047648806705,-63.33627698174072,-26.76665508105319,48.14772224986386,8.701034052552052,87.64604186820671,-31.342961770361303,250.87782666784787,88.97153147078163,-10.764939625298656,-122.41838934575595,74.71561600065132,199.1206715166105,-0.3617666268820134,97.57352204869076,-284.27633355738624,-48.618175358103294,43.83206450786716,790.7543293261837,109.6732970003626,70.59463684261861,72.05091264635914,80.05219807385183,66.69173129494945,11.156587636539452,-69.78808222967905,-49.68770264111678,-42.077237288804575,-50.69205903522564,93.59508089437816,103.41183718987811,109.13418241103568,42.06156661969848,-192.38677955652165,-305.25047898968256,-203.1174866315116,-207.7412004052784,349.19995541320264,264.29322605187843,69.98878125206483,26.387754464935632,67.72562092713983,45.51522250460377,-2.073552127235132,15.026805748042134,23.19374338665944,2.62806745102512
79.35670332836672,18.137704670848844,59.39179782923537,48.01844683651456,42.66291386803994,21.89475620526173,-363.4951930020614,-134.5032113778973,1313.7604121882491,92.09102150825962,129.43479313620992,3.025350253502399,27.82693477685197,-18.48892002377176,157.3473767496497,170.52776218734314,171.03752611267248,139.9767586279448,66.0682566881707,33.829298184192865,39.78741251144287,20.266879427741177,-523.7278214037536,-474.2687109434368,-333.06870422944314,-209.6028364154508,-68.41881931802075,-43.690308381082446,-53.7374938799085,-16.397720346355346,53.79341712006855,18.97629312175437,98.15062470178394,-22.433339412344345,233.7932450721288,91.81947583839688,-21.443737223510084,-130.45854884870863,78.41200643215434,219.34043723809435,8.311363490995065,86.6823058082291,-289.83472674052547,8.616195730295773,47.74515063062886,1040.6550404705954,117.9488168091128,76.68143609284247,73.28202347142305,81.65623069207075,57.82585922552959,5.388910426909012,-82.10598888391044,-56.56310382368444,-44.64738820192431,-47.82681903264245,70.16760032181719,100.53304815888283,103.2172447082684,40.70989085051121,-175.42125262443383,-315.62337151601827,-209.61542162111056,-217.64833428702497,346.4945607376586,263.23394549313144,62.49792009255465,21.063131357019216,67.54359614941934,44.94788948621342,-3.062472942317064,17.03780857453686,26.050517058331103,5.611919844926241
89.71004312584311,11.938364934274546,42.29452935673364,48.50634274673749,38.85009380538008,21.022186370890687,-399.31663791527023,-120.38711502569107,1362.2209156988004,98.53046366710608,155.66237236575915,2.789531922432868,40.9561400652676,0.5461529447688611,155.28909264798182,167.55180521185054,167.80841877872314,136.7748659425633,62.16811936042867,33.1190995398851,37.95681059818643,16.921740339216882,-517.62785243537,-493.57097972635006,-339.22770665536177,-217.1613872249362,-81.10896108728316,-53.13191254869999,-46.96066670941438,-4.195376035554113,58.27311869657164,30.103933449272784,107.4083872023908,-20.50365026975569,211.2789899011508,89.45082189980472,-35.60981668059341,-141.52988933434855,81.60604018818572,234.41282731847076,23.768085348317104,73.8924522285531,-293.18227147879213,56.214099872683775,41.81901487271009,652.0826389316961,123.39548892906082,80.08489126899542,72.60905778903627,79.55931742962893,50.75788918289086,-2.050743335279529,-86.80912136989346,-53.59702552255104,-35.24196670778572,-32.3627607235993,48.10959354488153,93.56388128976806,95.9561868291627,38.47842111782109,-153.52028270321682,-318.12116301690406,-215.87265668367044,-221.61281688525483,341.4330486231181,261.12971515185893,53.19935356072073,12.977501895838603,64.28914493926267,41.47797417652211,-6.308972047230251,16.36430638746093,26.144872176006483,6.610464409067694
95.73353924291555,8.641290681859429,26.2655078301048,47.94873688085124,34.21186043724504,21.09888455878656,-437.23098907022535,-110.4787371200142,973.4318407321572,78.59522010890701,173.09927964555692,2.486454659114108,42.7581363987016,15.768393617706131,146.8877141830137,158.6787034658962,159.80627652631534,124.37833526142306,56.69586302911323,32.86591437025626,35.165866137525754,11.209902453848212,-469.9799792274492,-533.827949409419,-355.4713681810579,-235.0797742624197,-104.90702871658635,-71.2330335574894,-41.83584966464685,8.908715344256771,53.098735370805926,40.959329601160526,113.33304067602847,-22.195820891325774,183.84475965091016,81.24584006382186,-49.99647844932984,-152.80360213346455,82.72858437054174,238.55643018008303,43.47811919463883,63.80117421886324,-291.89309480492136,89.23491882959263,34.280297665398244,-281.3321720818128,124.5170482407043,79.60539700105711,70.05029019792745,75.52876854872916,44.038812212111225,-9.612273754078942,-79.90047689964155,-40.764310461791126,-16.801461328726678,-8.452143680325836,32.1537970470464,75.62540741574799,93.39448014430096,38.54031886729434,-134.22801749361744,-319.983428958148,-219.06716790995563,-224.05403255859207,331.8688398166937,256.62833985755293,40.5815946810687,0.0954318741318768,55.24133614286616,33.18958336016796,-13.920543138474743,10.898671166482748,21.636959232526497,4.028867109309589
100.95860165078696,11.967543611521766,4.421217199505378,41.88816421631432,31.61913442367012,19.382699496395865,-465.4993508206073,-85.90046460071679,332.23516069325547,33.808754893326096,178.54411052123262,2.123314165351224,27.67950871269286,24.00189763831235,137.3882711761287,148.67095224467525,151.1441339708449,110.22089884427773,53.00768395239438,33.46148861033612,28.07834279795029,1.3974718767684258,-396.1500955216139,-584.9548573508969,-375.10963154928953,-257.26524840523314,-136.97813640594578,-98.64057098846708,-38.92254203524087,17.447340316261556,41.86022420903998,49.47275484580924,114.75416033744273,-21.80309883682921,157.5249241661938,72.47636566875335,-59.32134482099911,-158.77690508379663,83.38877444137424,233.34082320135613,62.629439611195565,56.13602528275072,-279.24339217771507,109.55953586829156,35.835905727134545,-1300.1867694852394,124.36222602915662,78.07628208549606,68.44334733012755,71.18570099918952,34.63429843555765,-16.14789809506461,-65.81428425152882,-26.72255063196633,-0.6606705660717304,11.776598750677737,22.33518267833372,52.02945674778146,93.17965756216891,40.51777103157746,-119.8555858998101,-323.75663860862045,-217.44878796749293,-226.6513121579708,322.41275425406127,253.57129928136752,28.85205320679248,-13.04171547858531,44.05611119037762,23.973518777148143,-22.570167429645004,4.318775316375681,16.492551089855304,2.3446525051016303
106.00891454087429,22.596710331612694,-22.73241562505392,29.001765049563435,30.81013357844655,12.808693619269455,-477.8172396818135,-51.68321510305617,-310.92768120309,-39.15635500785558,170.4010703759455,1.7982687499318133,-1.5285938244775203,20.19897520821968,132.1519450197022,142.54457207182534,145.98843478802937,102.22473952448505,51.908729191005634,34.57225213872277,17.160397945973145,-8.782505253753735,-306.8527575180373,-630.9141019228736,-391.0281908377094,-277.04464979846307,-173.51650341900734,-135.53470831079565,-42.85143992264779,14.336333556058662,32.64566318617522,50.44593952275689,110.54612367437736,-18.94079712310501,136.17811751270108,67.23211681741205,-64.99529256727698,-160.31041165734854,81.62954439723042,224.756432785168,77.34799662753746,49.31992125005212,-250.81242429494216,123.5803304518266,51.074689738800686,-1906.968642479872,125.26896541596102,78.28518332703567,69.01040172040925,65.30873033766606,22.34411235132912,-21.95108137776173,-52.20786407387562,-17.768717198584135,5.450318562925803,18.70930139440043,15.208142513318071,35.92817063114919,90.00417790534324,42.2270943913536,-108.32398986804036,-325.58846891386304,-214.31831771122756,-229.24201295732195,315.6398489384398,253.64059992975325,20.90306670557245,-23.231996977343456,34.015068840275084,16.600300234604607,-30.243720337335787,-1.376478960182671,13.147788298913111,3.917129354199146
110.51219433949257,35.617151730139014,-38.51463211802001,15.2664917792196,33.39133060055801,4.12840904644555,-485.16139124826105,-29.585393706337584,-815.7919657997484,-137.23361388234284,149.7336575685555,1.5028753795960668,-32.87602490884672,5.108927476320457,130.43420034589505,139.94796922532214,143.78311663106746,99.4770021014312,49.88362950333023,34.893165165172256,5.394518501246865,-13.262303278196985,-196.05067821363272,-656.2274958142162,-400.9119233372938,-291.49885778028823,-210.3126269897629,-177.49475257925295,-58.0824745748296,-2.3769334435066507,25.65719229794255,41.20194234842025,101.01642894749408,-19.398815980079885,118.43853865152438,62.7315567392968,-74.02967751838763,-164.91081829351018,72.72562152741625,216.48460384764604,84.44503610078716,42.86946041349233,-197.95100973019785,138.02780318324628,73.90765418519989,-1870.842311384168,125.11540122369932,79.41145823607278,69.20432474742985,55.973615148446726,9.085144390822364,-28.09912003237798,-41.13754577351068,-11.266347678524916,5.53898157113442,16.076397111885505,8.90996228880378,34.16049675197124,83.36129550709542,41.94588675899325,-93.71171087582782,-318.4549074139356,-211.2957301249472,-233.03894928818065,308.76196234996826,253.3733066026798,13.763508116970137,-33.577230181246065,23.801461233148224,8.88272313535482,-39.47325103606892,-8.907876782702024,9.057572343411533,5.5099244533924905
116.67442554338258,43.62329188145613,-33.63908056719296,9.158350448653904,43.03720728846434,-0.755981996350417,-500.35835706108026,-32.10919140667898,-1150.6460076255,-246.6956349733468,123.68884510852784,1.1326356160811264,-52.91847142526921,-11.31718771325638,127.87056114854632,136.99086411190936,140.88707742162094,98.4672955601787,44.84545859105815,34.091241100829514,-3.941783132393283,-10.48742413104844,-66.29323915369868,-651.265894226081,-405.7488404069288,-301.193202809812,-240.11267891676303,-213.98753049406727,-83.9494060416833,-27.37487707536111,14.864201772971388,25.729535115612325,88.21999232336562,-26.72604025802884,103.14666307457212,55.081840390242725,-88.29069071776556,-175.2651089884577,57.22221830388732,207.6582088387021,81.26618914882934,35.5268918923551,-105.23094709522812,155.31085790987555,94.7344735146438,-1344.4391415647117,121.49006064500848,79.62712145285127,66.89213994139362,43.19439326506188,-5.288499053843242,-35.582562508453655,-29.835321266973065,-1.892623768184936,9.148154180242644,16.889467505374913,6.806265425507147,39.2096739100792,75.13332042474032,37.68562897122698,-66.17770966831058,-294.7053750766598,-204.3994143588942,-239.7945996804505,300.84154815255584,251.1495855571993,4.134568589826673,-47.08719334858709,12.467235318390944,-0.8650900747718356,-51.71663651339514,-19.909913139813185,1.5084633887041765,3.530916315971478
