SEEG FLL01,SEEG FLL02,SEEG FLL03,SEEG FLL04,SEEG FLL05,SEEG FLL06,SEEG FLR01,SEEG FLR02,SEEG FLR03,SEEG FLR04,SEEG FLR05,SEEG FLR06,SEEG FLR07,SEEG FLR08,SEEG FPL01,SEEG FPL02,SEEG FPL03,SEEG FPL04,SEEG FPL05,SEEG FPL06,SEEG FPL07,SEEG FPL08,SEEG FPR01,SEEG FPR02,SEEG FPR03,SEEG FPR04,SEEG FPR05,SEEG FPR06,SEEG FPR07,SEEG FPR08,SEEG TBAL1,SEEG TBAL2,SEEG TBAL3,SEEG TBAL4,SEEG TBAR1,SEEG TBAR2,SEEG TBAR3,SEEG TBAR4,SEEG TBPL1,SEEG TBPL2,SEEG TBPL3,SEEG TBPL4,SEEG TBPR1,SEEG TBPR2,SEEG TBPR3,SEEG TBPR4,SEEG TL01,SEEG TL02,SEEG TL03,SEEG TL04,SEEG TL05,SEEG TL06,SEEG TL07,SEEG TL08,SEEG TL09,SEEG TL10,SEEG TLL01,SEEG TLL02,SEEG TLL03,SEEG TLL04,SEEG TLR01,SEEG TLR02,SEEG TLR03,SEEG TLR04,SEEG TR01,SEEG TR02,SEEG TR03,SEEG TR04,SEEG TR05,SEEG TR06,SEEG TR07,SEEG TR08,SEEG TR09,SEEG TR10
39.58384381927207,36.4287520255821,44.80463957979799,90.02038519625704,53.04410714866052,16.94978700472885,477.2509171986937,55.11865257404954,-315.11578698449307,11.931484517012368,-61.043938430950696,159.88763172302998,92.53105417321493,44.72820317417043,55.43200481941632,73.44473637969155,83.54920283820043,108.12235469866734,126.71134916748484,155.15439934309902,177.18259301839248,51.82314836688946,74.54887828509437,178.07653173396915,234.18131052555097,323.9325138154675,304.18831383514885,256.2083182712489,239.3718315877006,160.55988228438304,-184.5520616762456,-294.6272098986629,-609.8191489767154,-104.5132726447617,-829.2631729875208,-387.0311230621977,-368.052977492508,-226.29674800654152,-85.11030840913256,-307.129623875459,-206.6310291865232,-170.06146822003257,-141.26600210212644,-109.60325086071056,-665.5087827597316,-117.681634006557,-373.13617640080633,-333.6006607003324,-276.21448655138613,-260.71631564178983,-114.39355694028735,-59.2241211555397,-131.93168077657333,-168.53967377560608,-174.475604109926,-178.6922722971104,-151.38332468343444,-4.0693392732077225,44.30505039204108,-44.69969335211425,-490.80518368939295,-491.0223248543495,505.7543939046904,197.5010176477313,-13.132179347876512,-145.28002972438028,1071.8101793134506,1377.1041699222635,642.9223012301848,694.6852913099082,636.3679193047113,616.4064295291566,561.0137448080543,469.4206522664253
29.788599408380165,9.044007395635028,38.59948666543696,79.96693631430321,47.685353563319865,23.653738244319847,300.99060617454205,34.64461387324763,-299.35275671061777,46.557621520179126,-59.9956149644467,167.21916718996087,112.19678174044252,29.41805681610656,25.32103887966127,42.35908215041985,51.84119974566646,90.36222034079836,116.35983629697624,139.06196561843572,159.9266679576159,50.85054408877868,79.40819582236736,193.0146081104793,241.71940239325923,325.18947973476907,293.54404473092615,234.63406831576967,235.4378112769947,151.73608709266952,-230.8550000225488,-300.6337964152307,-704.1432166031208,-80.46214112514012,-828.9216428380805,-370.7253728906917,-382.1225549773828,-226.0157488420573,-147.65533697898763,-500.89260619149394,-311.8927876632812,-185.05484927154583,-182.57083979952577,-159.00460071718487,-624.7781596160461,-151.411500483183,-402.7101743721004,-398.1723791880442,-327.49993368284987,-301.30710539264106,-148.5722133317221,-84.34806189530002,-153.11800860220868,-185.81584072893776,-189.2887836297045,-192.003147582188,-200.88267073908915,-58.04222164599634,14.38355252026826,-56.32833413124055,-479.4608205097771,-480.7989971234337,410.0310872570212,259.2730209508492,-45.15798391058675,-213.84544095413568,1065.3609753631206,1291.1128274863088,561.6031675794119,616.6102661122102,533.8816359904139,500.0728302156625,457.9063364343876,400.7198344213472
13.406588579820951,-22.793619347706105,36.799298325273696,71.6290434850254,42.76020898524324,31.43523371263293,155.81314138750955,12.68931118074343,-259.61303199414806,86.87049803968446,-36.46055904005816,184.68187920826276,142.19709840748797,28.90766771382756,-10.42873080114194,5.1501823696298406,13.764337334732172,64.39246646271914,100.92492933597768,120.6832768361353,141.33137043371156,49.0489835645436,91.17525809015925,201.9782062595432,241.47430205960652,318.884554849536,279.1646439901909,227.4015513810808,241.41163330179617,153.1132324331689,-275.93165527779416,-314.10597756057257,-744.535497736824,-59.20926769337616,-820.1230122876366,-365.7986248371628,-425.5117877809498,-269.9149429043224,-213.8462948829763,-712.9132138738092,-412.32950519200864,-196.98090386287444,-167.50480983531796,-183.6276779677116,-595.4698197546213,-261.7687983475108,-436.073242247265,-468.66311868322384,-383.46389982794994,-343.9627257410993,-187.66739743439973,-108.025954381128,-174.78609016528708,-199.481098426176,-198.69562291432348,-197.86596559632616,-236.9319065111517,-108.00657034282854,-13.3808580366965,-66.56899039188175,-439.8084732212088,-438.3020911682557,302.50401785162,258.11781972985614,-97.49027084118649,-306.00342647406404,1057.050843103978,1169.9548319464484,462.364438324973,519.4711995827308,428.6450306877632,379.6222016391543,337.88203570572256,298.077924763955
-9.318233136471378,-58.48654748173323,35.70436650905452,64.56826590376312,38.87096266081706,38.08762835431335,99.8527903877213,2.641944658197213,-213.61038530944663,124.8896100930634,-2.1954471070769035,206.54273474486675,178.94319659330262,39.204486907896495,-46.46861464529318,-32.424168207444595,-24.831275243013437,35.696107949587564,85.30216095161217,103.42006882977398,124.17755798136643,49.24590392930445,96.45825130720937,207.515608130196,235.24716683491383,305.0838183002754,263.41717371784983,238.33724924982576,256.8761025110259,164.55188552002468,-318.6718811549031,-339.7126527366706,-728.5264820402299,-38.34846522211545,-812.0599109809118,-373.7445776440293,-485.195010216246,-344.02456557277054,-281.70537943643365,-897.9373947535296,-479.6614467390365,-204.45297000864164,-174.62849181651498,-137.4178022731729,-604.3506297879909,-406.9946507485824,-466.62691240897607,-530.7747608682099,-434.1651632062079,-384.4764978510216,-222.43846420994916,-133.3497439025557,-197.3411332322731,-211.11187170823283,-205.8000599743259,-201.44345704282048,-249.45764924879063,-140.92739209184367,-29.53706772267352,-75.49573828295044,-370.6482284588295,-352.42892473386564,217.89596954322252,228.4032986204165,-161.28288916020455,-406.8026102931895,1033.943582050743,1017.1436679956684,338.3805152644213,406.7496724284602,322.7282738140681,262.4700658332245,213.53219048298945,177.7445735360602
-31.85479987332417,-95.36990847360508,29.26543502103919,55.48862615135675,33.66520462814837,43.44352806910479,90.406174268922,-15.13429535503813,-169.5792664893772,153.02959547441108,29.616015964366213,222.8238159450385,210.84114445777067,51.23573545723347,-77.74895704961924,-64.9681206133555,-58.84968175241078,8.661228868403024,72.47857885016442,89.4627744387588,108.99673757365004,51.95181439165431,83.40834399381356,208.39711826604173,225.21753094976447,286.28469839366306,248.9711685362758,257.0892186203893,274.9061534187877,179.00350686131637,-358.66322110603903,-364.6995611456419,-668.026302126425,-13.920020090139545,-815.9847951057257,-413.2592846322029,-542.1958512134357,-423.8514832307161,-347.6133969803186,-1011.2117845810784,-494.538994937904,-207.80025517635005,-280.114186413089,-77.9537916551835,-650.9407283955998,-529.4490515882989,-490.1560612592609,-576.4696368689341,-474.3256860478946,-418.850546356262,-245.46631853361305,-156.46191323409357,-213.53105564173748,-219.1448638257513,-209.8395677390075,-202.2158239912469,-237.8113880536615,-153.45512104604455,-31.174524284934545,-82.71665986756169,-286.8582305851435,-227.44223374587855,179.1880684092843,209.07309496362225,-229.50856753110943,-506.2334505980091,980.2112522692908,849.6125961839783,203.8116379547066,286.68957365800554,219.5909892094972,153.7968294734423,95.68485293680055,55.37138640816828
-45.740430428919765,-131.28011666712183,11.760648106388158,42.08832446920765,23.291503045740992,46.73076419486698,69.28181168062657,-62.452868153452336,-127.97688322850894,168.26338152811064,53.06825689280927,225.296656226486,224.88678094234712,57.125025274966646,-101.95824427566026,-90.27516012012542,-86.50549742527662,-16.41674424741828,60.83093959666813,77.30944613641113,94.87814056488936,54.2564291132746,53.39264788353511,201.21831607985467,212.1203617277829,265.3592861514841,236.52422272282703,270.6650153420715,287.9293799037397,188.14777544507567,-392.0752963040703,-375.0464549696919,-576.0573946251459,11.296928870249673,-841.5242643149038,-491.5759162813226,-577.3208961169006,-489.0989257473714,-405.2969247697749,-1032.8624118190694,-456.7703125959792,-207.5437258876611,-440.8737655475671,-94.39867294857788,-720.7948386369811,-596.4243054530788,-504.1011156309317,-603.6831382046652,-502.0981623020253,-440.65827419622326,-253.444783222596,-166.4291195122903,-213.26958362698736,-217.50452691505615,-205.2066030360543,-194.93438423630656,-206.2236015829052,-146.60767724931205,-23.11080327787218,-87.18449358573605,-207.13521015896825,-94.29076313028813,218.475721320326,209.41695557195604,-292.0053179530315,-589.9748271372517,890.4506172729372,683.2143336624798,76.34674795921092,169.06320052870285,122.83709749166364,55.47286747825832,-10.071599631165329,-60.264878175719126
-52.34409088022138,-164.55618775952033,-17.262838970419743,24.390582623465757,6.9035373852370014,45.89390857769518,23.266744889101933,-137.55953364781467,-83.79224563782113,174.40234591486646,74.73863472227092,213.4506516544744,217.1900045677901,53.66586854519049,-118.718197309713,-108.26690936757475,-107.76200552007532,-40.938645546473815,47.47508773288157,64.48552862973246,81.3561126008765,53.43343975978217,19.26790038017939,187.10173010148463,197.2595463288525,245.0042255667657,225.0060153874677,273.5990871412257,292.1556084417535,188.30942563961813,-411.55318388714056,-364.89617777900855,-461.6884308984628,30.121897539312336,-876.2993248023445,-578.4339064966194,-566.8375387691418,-524.6644863640594,-447.5901436767496,-968.568977211606,-375.15904737753226,-203.5891319559828,-528.8507234507695,-187.2243342621017,-780.1343914700407,-597.7979556548959,-506.0917814894904,-611.479009003874,-517.0895696686371,-444.6498483212338,-247.5707741669546,-158.3252534762644,-196.43951563085028,-204.74865905322235,-192.21240457465868,-181.452779219767,-156.50785092169164,-118.74012557085396,-11.668990370535264,-87.99605186317015,-147.03468431478157,-5.891833912798171,296.11841185950345,219.98414270212737,-339.4050827153836,-646.1861865015429,776.739389638517,529.2203418769352,-32.557287121745006,65.01539784360942,38.8942891909449,-26.28417248273273,-96.27397068343404,-159.14063794552493
-59.81262488238506,-194.27550296395717,-52.560433906134,3.141701354178692,-13.828991924119114,39.71983984438953,-28.35698866170776,-221.05323500483047,-31.976181850669125,177.93292182721103,108.03534500300366,192.2710826891557,194.8146385992769,43.33963295905124,-129.42681013299656,-120.58751356863635,-124.10220606890304,-66.13017637428385,31.91490434178582,50.173337181207565,67.72823721774247,49.48464241310231,-5.363869421478066,172.37313006388482,183.07690081878675,227.41451931924115,212.9312012500044,268.3214645364698,288.3154518263049,181.84724411438003,-412.18186903638906,-332.7981049195527,-339.17793237090353,40.4588625584568,-893.7198534656776,-636.9015491023827,-504.7271634325318,-521.3686962823108,-469.7052749937885,-838.4863734500875,-266.86580926553506,-196.24541352962103,-470.7876801154521,-281.5887082420393,-800.1021237962364,-533.0358134945454,-497.1507927650745,-600.9735492706535,-520.5253182423806,-435.29006637203867,-233.6718295107398,-140.5036599948331,-174.5824745136375,-187.1166381061787,-177.4082183205981,-168.79236216126446,-91.87198436016072,-70.81585233558265,1.074077180804747,-85.342441964255,-113.95194943583606,7.69217652147625,327.01038339579657,221.6228108185572,-367.27793977995367,-675.757986179731,658.4794548963304,395.6296817048947,-119.85349352642332,-17.58309048505987,-25.37755375646694,-81.84207292405361,-152.86344166028556,-227.72091001911497
-68.88663042316134,-219.68324251853045,-85.94205046705356,-20.88602981564122,-38.81855139615168,29.08110737541425,-66.99196059137087,-293.6070356963298,25.469846966038805,182.1295607452284,156.98381794730042,165.7390751398252,168.91205507401338,31.62406272941426,-136.99556908702377,-130.3583549423873,-138.59591339626127,-93.07682476617668,15.431181893276705,33.820861065149685,53.363156505623465,44.37245792443631,-10.854021952367294,163.074997938416,171.7561924390875,214.02146988765253,200.4995588498888,259.1783853459988,280.96275955549027,174.2385784146854,-394.3948181396498,-281.16179138730587,-223.99178828963997,44.2473624776547,-872.4396803365494,-658.1015733902512,-419.3946642233656,-482.7013780748693,-469.68845817790094,-670.6709250815254,-157.20430085949866,-186.9805136603756,-297.397409216549,-328.0051812932738,-781.5807796724946,-415.3267814698957,-482.8115357114408,-577.4242617536805,-513.695999265072,-421.53180587353694,-216.87609855268647,-122.02076533215664,-156.19977306539604,-168.70085204022445,-162.06628323567816,-156.75062435000257,-23.746439471960304,-14.190638322930855,13.092716194704035,-81.40712838633546,-98.15207158785904,-24.245827550385933,313.9444501261725,195.28907041630364,-374.7047327688135,-682.8371029459616,557.3857406426498,288.8376487529917,-190.32226699931016,-77.1576103922512,-67.70225434332518,-107.39008918454716,-175.22078433633203,-257.5218066484556
-72.2272555334469,-239.44151311730172,-109.3222055618699,-46.28235008185829,-69.55784677129147,15.632297179042297,-88.74317611425923,-347.400557479679,74.19324991918297,185.6929699378458,206.4349018496718,136.21498567376466,145.6385669001839,21.68893563968513,-143.82213469569794,-139.94763785706886,-153.5700836108307,-121.56899906986948,-0.7513918787231562,14.353375123910578,37.84906392596072,39.82396576132118,3.347197162972539,159.25375489784608,162.61655271079013,204.07695132208764,189.47549561523985,247.54407959711915,274.19185816955405,168.68095393337586,-361.7657465275556,-218.77520198199716,-120.3587823471056,40.3718284541764,-808.6556631969975,-651.7410027630194,-345.5956933703872,-427.8247228584765,-446.8758510591263,-493.3684825231534,-62.28112378909798,-177.11418685733327,-101.78390651672797,-332.55897445214146,-736.6246501998845,-273.42933018983683,-469.2363934487966,-548.777494572781,-498.7039785726099,-405.8078625290712,-199.80973671100085,-105.09990272249188,-141.0424790872787,-150.32883424970112,-144.0146528746819,-141.58155960981944,34.06403659916843,33.35599065820763,17.327303128870597,-79.04940755168563,-82.36371463242398,-48.31533937674986,337.92582316171104,146.74452606481833,-368.9622645450368,-673.4456694575092,484.6685633898007,210.79545403795944,-254.0893661642537,-115.22694336593752,-90.87465946030562,-109.0566900176228,-170.1107268889672,-254.56590184538825
