SEEG TBAL3,SEEG TBAL4,SEEG TBAR1,SEEG TBAR2,SEEG TBAR3,SEEG TBAR4,SEEG TBPL1,SEEG TBPL2,SEEG TBPL3,SEEG TBPL4,SEEG TBPR1,SEEG TBPR2,SEEG TBPR3,SEEG TBPR4,SEEG TL01,SEEG TL02,SEEG TL03,SEEG TL04,SEEG TL05,SEEG TL06,SEEG TL07,SEEG TL08,SEEG TL09,SEEG TL10,SEEG TLL01,SEEG TLL02,SEEG TLL03,SEEG TLL04,SEEG TLR01,SEEG TLR02,SEEG TLR03,SEEG TLR04,SEEG TR01,SEEG TR02,SEEG TR03,SEEG TR04,SEEG TR05,SEEG TR06,SEEG TR07,SEEG TR08,SEEG TR09,SEEG TR10
91.948021394419,62.11928774175278,2.9261074993963145,19.38731927505988,13.026223736522134,11.476417945943968,-45.7878628675497,-39.301560574326544,143.7529510845067,111.77761803644972,4.326288938805903,39.89851159999569,56.59625477975364,49.58063330752536,-0.6305596619335325,6.042843586994401,38.945329722729454,48.29431166981519,10.970585045102364,12.603259293732952,12.104550417084567,-12.602075739145446,-24.64948098701702,-24.835346707970736,35.55756890647441,54.541238036116994,36.5772550599855,44.7268536857495,-26.890800435693805,74.5846544038519,3.361447013361441,23.783916785341543,13.855503341143,21.776784146218112,41.835035439933925,24.516852691297714,23.18912452464785,-41.676459100245,-21.768099529614872,0.0978327466426102,0.0555855680777018,-10.400767328354489
95.03046501054048,70.73546308568149,23.913413333465748,32.88903538040878,23.079790935783013,11.250211826861689,-38.84594463876745,-15.550476215976284,156.2149068493282,120.59785438103177,22.611147981904185,49.68931346526836,73.50783949414564,53.45354661777238,10.867236804434642,11.021038353218737,49.37662483146488,56.43345606678992,19.15029659866289,32.18428762985769,14.540079631652397,-4.166663204780314,-13.643266658624146,-14.418702638542424,39.97905905110138,61.25598824209278,45.18216140375439,56.33722485915421,-9.115101881772087,72.2282193160564,-1.4337170043651406,30.89299254887302,28.076215973343107,41.61982030680575,63.6602924939633,45.130797696548434,38.23685427787958,-23.636020808745226,-7.376658409798997,14.717571822854955,13.589777758651511,1.7668483910732675
92.10059082558404,75.58600840279259,43.8494404303675,51.784636588044044,37.0404482198086,19.941939470561238,-27.4414479094347,6.709122467726351,158.14689098980563,115.18799507145992,37.644423156638304,57.88258464991617,90.01340331454021,64.38105347590265,23.408694547952955,18.652508876587365,59.44374160019424,63.47684235575943,26.3316314526769,52.45967353788726,28.26871703057222,9.4664939837442,0.4360220220548438,-1.8533181456773369,40.78970904123688,59.4557759092831,52.41601090697628,65.8078552606092,15.906047316346095,57.62403162999764,6.871939864926693,35.46430905855422,42.08974099979667,62.8261257475692,86.55448755770819,66.98004360493718,54.39511650974804,-2.262767723960226,10.673488994417568,27.493723535075294,27.46955100269417,14.738145196947038
84.08861764124026,76.50328416025863,57.879491926442185,70.95555443205645,47.95603069058978,37.008502169382034,-13.710604922188804,23.09764760152141,146.07685075045987,100.53738365582092,44.88809922416252,66.9313894859316,104.67366824655964,76.83033981630994,33.71713079279827,22.793647746202097,66.28921727837263,66.7369603617089,29.50005599650093,61.040666450081744,42.612563031052765,26.31043962247314,16.295145453208598,11.80245033615435,35.65186827885739,51.28071263780471,55.17020684738142,70.98013029534243,34.57615961528481,35.562797025514726,19.946333665032597,35.48764833401571,54.329155802969446,79.86967343729523,103.95423859285268,82.86931860220753,68.12554609795579,13.496955505632078,21.651003523669,34.309008983632346,36.412510010586224,23.945615069272243
73.50791604114048,75.5093498965111,64.1539705566272,81.91857824033713,51.34872658150329,52.092946125146966,-2.779448197497197,31.69820138495822,121.25771233151096,85.11692822565956,46.718991380953504,75.25157621639917,115.80450661559964,82.58066900236321,39.62946896384688,21.32819206866488,66.60714556711416,61.0786463206643,27.39835296914298,55.68875848320858,51.088195075864505,41.866091844052896,29.647675126978683,23.37058758082545,25.834487502313067,40.88163775726918,53.00319608394039,72.73034635336249,43.88749211676332,10.522264096967785,24.593520649865155,31.320490709428604,61.46210693338221,88.87512240877673,112.20492070754833,88.86611540144133,72.89557247564203,18.205232461016028,21.99242004931514,35.86936669265624,38.2475284896915,27.248554366107516
63.62388325067443,74.99991941304393,65.29023319902434,82.20162432104901,50.337741745607474,59.873231847496434,2.7031890318009677,37.59038407134564,91.830042440798,72.84996590791542,48.62543392268692,80.76727016912278,122.86411560912788,79.46890854321535,42.6006370896846,17.387214387035648,60.92635066243441,47.71200836065892,22.52620364250343,48.134836161425135,57.74451384307248,52.716268514055386,38.28034029734653,31.33643237039102,16.169387825278342,31.638358686131767,50.8133442401369,75.18590213695022,47.626359219846606,-9.776373448492071,20.891492420428904,29.595415210031536,63.21800971459346,91.79399370811905,114.5943602713254,88.30224317426638,69.88985004034318,14.542678871555127,18.395707108918906,35.92260852775977,36.05970440035969,27.47181094124033
55.17428119526471,74.52128333245136,63.994924874396006,75.1355753144234,48.21458854541381,61.61017427518207,5.633245037787769,46.81384933976247,65.0414456350323,62.77477249377432,51.02145967623364,81.88218194795508,126.12610886715832,70.6788905693866,45.12612244246528,13.128555756671044,53.43944855683101,36.77781709031047,19.293852726011963,47.98732086602569,63.69549460136872,56.57653717962605,42.53752908533978,35.43656023275875,9.795332477094314,24.456224469203583,52.55907236597204,80.17426106347848,41.358727304134696,-15.287189401565936,20.218646025654103,35.45033057405745,61.81451951540211,93.72042131735626,116.3125041082072,86.94955944473442,65.73688246640269,8.788051004149123,16.154441326119723,35.045543204842225,33.33429355166831,27.36887038688114
48.61524319648634,71.68874699044187,60.90403418597775,65.94884137343749,43.9078668550026,61.53847879515597,10.321343455357388,56.665410279408846,40.58334116102522,53.0096366085649,50.99682248926766,79.48633627742865,126.82251981497384,63.03802653506785,46.93069535068899,7.943984826247747,47.39398874165153,35.63664005266362,20.09873102273741,54.26818372680367,67.23686613083298,56.886453715452994,44.93650824905,37.38110386355528,5.842352967570418,20.44460065699572,58.10432111240856,86.16887364365334,25.364562946807883,-3.462281125184234,28.42724177559318,46.66959594284777,59.13317906024135,98.11264601749905,119.1756317499967,87.20309649025943,63.50494047076023,4.985891150664498,15.519435008950603,31.803645486089323,31.39466289869162,26.714995151611543
45.846110964158896,65.42634536764373,56.96259944120532,59.474140027504085,37.62984316109081,65.98304226389766,16.469496436803258,57.55965541716985,17.840881064798175,43.55202256643017,48.20960591169906,78.28657585403927,126.8677715159576,62.13308327301468,46.23215420085938,2.412222647715772,43.35186888787637,41.12796660123325,23.86400630841082,63.19665308839303,73.54216390834509,62.79349306236289,49.99035526526959,41.88956445400482,4.153934575137948,20.8143670306822,66.2900639456982,91.57051543940638,14.159686030697925,14.559841638834712,40.43638235021069,56.07084182693667,56.05589767131558,104.39726987371836,122.2230908990056,88.19545501145966,62.66869300661834,2.8017966023219256,14.936358244735256,28.34920386675188,30.98428026239448,25.217973229977936
45.52382780598661,55.84847760999064,53.76168396878241,57.17110108249159,32.91541306723305,76.28636426377827,20.067855051307887,44.23301788936125,1.3201551502129891,36.92829582833529,45.2600196091428,81.90773149264639,125.42131531754023,65.26504108594288,43.355283339243606,-0.74689204170794,40.04061373727395,44.58833794538343,27.253101940277737,70.49430331561857,83.76410719556372,75.49946340703855,57.99483545286609,49.58729578198524,6.776294777983644,23.57625149328864,74.72942985153507,95.40772693750272,17.23056329506313,26.160838869055468,50.26332270820439,61.29993604411954,52.21986376679103,109.13604849321077,124.1664180389049,88.86798927413967,63.94047029923874,1.6377066973997672,12.742777543779535,28.17915859508532,31.30998020260152,23.880384701421672
