SEEG TBAL3,SEEG TBAL4,SEEG TBAR1,SEEG TBAR2,SEEG TBAR3,SEEG TBAR4,SEEG TBPL1,SEEG TBPL2,SEEG TBPL3,SEEG TBPL4,SEEG TBPR1,SEEG TBPR2,SEEG TBPR3,SEEG TBPR4,SEEG TL01,SEEG TL02,SEEG TL03,SEEG TL04,SEEG TL05,SEEG TL06,SEEG TL07,SEEG TL08,SEEG TL09,SEEG TL10,SEEG TLL01,SEEG TLL02,SEEG TLL03,SEEG TLL04,SEEG TLR01,SEEG TLR02,SEEG TLR03,SEEG TLR04,SEEG TR01,SEEG TR02,SEEG TR03,SEEG TR04,SEEG TR05,SEEG TR06,SEEG TR07,SEEG TR08,SEEG TR09,SEEG TR10
45.95470741369114,8.209694324890092,77.18153126126579,155.39466514360927,28.851614317846863,-49.09547490493521,-6.170411316096972,14.937125090813485,-27.50924004787136,22.08428954092168,38.10570696400297,30.459898735755207,-0.6404072149701384,-1.6100545093595828,31.56174320225712,80.88703667142643,17.54083756053512,4.950880711530076,-6.00978420338927,-47.56389667197496,-102.71094534550856,-86.89878014145452,-60.36870921706874,-50.16708831672345,12.382806622473916,-37.42986179134701,-13.018712500670034,28.7538022465356,-0.1658668012774066,24.649111314589494,20.632391238628387,95.46973907006144,-32.39235359331201,-36.60937137932923,-46.86751936921125,-83.1991210709404,-168.9687616981484,-19.62374837111831,-84.78119092154857,-10.554553763381303,44.23741214735203,71.59951594473468
36.59197771764728,2.585347015272791,62.85954240291355,143.71263712349898,14.379286728993032,-73.8531764037213,-10.633995994605824,3.770210739203039,-39.86920042365298,11.254013870074482,18.624497294589496,6.406625557688871,-4.537748411435305,-16.569277446992906,26.046681706729515,88.63181320198034,25.160508591667732,9.171673355819898,-7.450728843665143,-44.29849050382344,-107.14597335244945,-85.12643703513295,-58.38006586691214,-47.7863791827828,3.199741617998729,-50.13751882532653,-8.068632599476217,22.98308756826273,-7.046106949173748,11.693992274623888,13.332524522856945,76.98658562492291,-20.453917326221312,-27.60524120070885,-48.61120154597338,-80.14359354181828,-151.62721936908372,-19.31879844686896,-79.6512915731939,-14.645244092129971,34.23392779091524,64.16324022435947
20.62882876442415,-3.3792497205898595,50.47950613606311,124.97599731169228,-6.634238166070501,-88.4479808434603,-17.30707909613667,-9.850044963536112,-55.53347347309115,-4.739187887970323,3.659184946161613,-16.513403402108437,-7.042267360637504,-12.450639918087674,19.04351685889401,86.08623063731417,28.06547064819838,9.166585782136345,-9.144993690169766,-47.2890519923908,-113.47831128340952,-80.81851455161235,-51.92151880951348,-38.982304582108085,-8.177921637917011,-59.87501603763435,-2.214450261344801,14.318552638331663,-20.391799905675143,-5.411359772736293,8.235935960644529,67.26166448180689,-3.192799641896111,-14.923464882522255,-48.07177217293492,-73.64905360312451,-123.6367695522578,-6.630418711965295,-71.49426458068874,-15.05768957253638,27.227843997227808,60.10381465061999
0.5528581258843924,-9.871135107481122,43.087727344545314,107.0679308744567,-27.50910510862865,-85.04321748312637,-19.087476938718723,-21.97523723043096,-62.90167473582376,-21.722983114127008,-3.8399959805701087,-33.99010712683409,-6.07127106574398,7.501633276954017,15.336044593677482,85.20257989160763,33.86350599375227,10.927726413073664,-9.497259274660149,-51.18895279102752,-110.80518416219444,-72.54919365269855,-42.08855353374924,-26.451450515412034,-18.703352050306037,-64.1799669392536,6.54277459458191,8.32217446720628,-26.48070953393436,-23.44322879066238,1.534844332437699,61.4378831648601,20.19113542990256,-6.701365483481725,-47.94046164280987,-63.974950226774425,-92.90839354682636,15.17863607368831,-58.16322767697761,-11.924276268670075,20.99499797502194,57.89077719732936
-16.14980285136918,-14.5309892853548,37.65935872923406,95.19147746424804,-41.924133249702926,-68.27728804040957,-12.321167367252018,-24.90722362176749,-58.64016283136839,-37.88547829874715,-1.5386022468673817,-41.0981254771884,1.4736046113702996,31.52842419491438,16.64477740833248,93.5217842365894,45.28278867433397,16.87234436568852,-6.989789523807787,-48.75566633063641,-100.50391073714152,-61.92389921345064,-30.876848288036594,-13.02904543524479,-26.48761590667113,-64.62035105242295,16.95489187740236,10.065674772810675,-19.42746188062772,-35.5344410659976,-0.825141566810427,51.64144584584261,42.240587555872246,-3.899245132935163,-47.368720367728855,-53.150699120065575,-56.77078611619696,46.4456878514915,-39.57420510610204,-6.085332329169961,17.90643229002342,56.42007601646828
-26.147788640097144,-15.710044301888836,30.392838094162627,89.09476166809375,-47.50441826479582,-48.71957992660319,0.6247314107168446,-16.270148602854597,-49.69480106632663,-50.12403570891436,8.217611444191858,-36.373016639781135,15.161653646569114,48.155221387138255,20.734747364612492,106.48074419709712,57.84072142532855,25.809264988450387,-1.9673662405381904,-40.38766201895597,-89.49757566989514,-51.59605749276471,-19.72916267408335,0.23228758078339,-31.336151023603577,-65.27022720681417,25.653418426160627,17.640640737665485,-5.683511292388506,-37.80880995466179,9.05882944244728,35.90728311511252,56.83500267470642,-0.2559483352540819,-43.04076454034072,-43.544538894263326,-16.145763520700385,85.38685381753521,-22.31878250341216,-1.648785197089167,19.183738466909897,54.05636999076729
-31.920243445801542,-15.684906245867207,22.2025488073549,87.784555662788,-44.73965559064021,-32.56080087169737,13.123350698038116,-2.713520522342646,-36.86757770028523,-53.71790085617508,21.48112862498368,-22.418052054362487,29.99682055287373,56.35636136762235,24.848924915318577,114.9047985616602,65.93642063968595,35.26647047489324,2.883695223423495,-30.252503512674583,-79.86771289389311,-43.06422859640512,-9.16240502030128,13.274833043748115,-32.85624674288613,-68.41136847525004,30.53356411591516,24.513217907072807,10.814165099528408,-37.23283289198767,27.27046440125505,20.083822842636728,62.70552561902382,7.232496792601035,-35.690139245325994,-38.04425533956168,20.317275645619176,125.54248593054588,-11.65706876038164,-2.3668540403492506,20.97623731962521,49.00878854012999
-35.70279642509094,-17.369607984917316,18.63295029710754,90.859269750464,-36.91349426285109,-17.715182414525934,19.395812736367603,7.797056111915778,-19.311083717362465,-48.57911415872972,38.25944835377228,-3.4893337265489714,42.449800195919686,61.17180736666649,27.96792947472477,113.84611616219748,67.16486617551018,41.931402544300894,6.225326576879368,-17.937874897227484,-69.54268865053577,-35.168663701380986,2.030038278130233,27.71394262312289,-31.75040514975653,-71.93311536781655,31.790385235305592,27.200604736498747,25.583352774960986,-42.154073469864166,40.397002499674535,11.47812354840081,60.4285393290485,15.422444137422197,-31.38947681425312,-38.170502537922886,47.84919784288874,158.5673940571988,-6.807412164117993,-6.16290580228794,20.5778141995758,43.7834356129277
-37.57536979111082,-20.307354969204987,24.384358069594736,96.39072818164146,-29.167500046765408,-0.1721532120256258,19.26728531537689,13.118159261862704,-8.681198146667949,-43.118876362280254,56.90930894110541,13.487695613415855,51.80582303198034,62.9002799361288,28.40421294395108,104.11719736618356,61.248704616253,41.010413607311705,7.795135779375721,-6.302498052380593,-59.05358252503349,-27.468410214604862,13.472572165226827,42.97198469976161,-31.98758454231837,-72.53482463916198,28.72328546911168,26.17763249798484,28.30429680194097,-51.88251145558067,36.33948511593297,9.611229506993716,50.93971160422264,17.557967270354126,-35.7423615353008,-42.92105110420974,65.6685745523741,179.60260712687315,-5.691710268709077,-10.267074125202528,18.302256795367985,41.80735893034337
-38.053632962625926,-22.829936582478734,34.56066754621453,98.49864682275044,-27.221588681532975,15.344090378039535,17.055891971104558,16.29471550525104,-15.671613020133476,-46.21684245197737,69.01636851708348,17.739752546411225,55.18345574175372,59.11655224233576,22.680564611735363,88.87218349497455,48.74681323854587,29.953070654329395,6.224253225415598,-1.9491565861862767,-48.79172674881205,-21.121972994074863,21.74183597751261,53.566941673362365,-37.29602462930091,-70.78622892144931,18.441800486215897,21.236236903251072,16.79337398026242,-61.75726844136638,14.256511497423384,5.222116905528318,33.189200207545106,6.636635782451914,-50.39299796823587,-52.1570357669706,69.81839474673333,187.9163363279378,-9.177773202828302,-18.005755199164277,11.70696818707518,39.90426623743191
